company_id,year,cfo_sign,cfi_sign,cff_sign,pattern_label
TATAPOWER,2018-03,1,-1,-1,Shareholder Returns
TATAPOWER,2019-03,1,-1,-1,Shareholder Returns
TATAPOWER,2020-03,1,-1,-1,Shareholder Returns
TATAPOWER,2021-03,1,1,-1,Liquidating Assets
TATAPOWER,2022-03,1,-1,-1,Shareholder Returns
TATAPOWER,2023-03,1,-1,1,Cash Accumulator
TATAPOWER,2024-03,1,-1,-1,Shareholder Returns
TATASTEEL,2013-03,1,-1,-1,Reinvestor
TATASTEEL,2014-03,1,-1,1,Cash Accumulator
TATASTEEL,2015-03,1,-1,-1,Reinvestor
TATASTEEL,2016-03,1,-1,-1,Reinvestor
TATASTEEL,2017-03,1,-1,-1,Reinvestor
TATASTEEL,2018-03,1,-1,1,Cash Accumulator
TATASTEEL,2019-03,1,-1,-1,Shareholder Returns
TATASTEEL,2020-03,1,-1,-1,Shareholder Returns
TATASTEEL,2021-03,1,-1,-1,Shareholder Returns
TATASTEEL,2022-03,1,-1,-1,Shareholder Returns
TATASTEEL,2023-03,1,-1,-1,Shareholder Returns
TATASTEEL,2024-03,1,-1,-1,Reinvestor
TCS,2013-03,1,-1,-1,Reinvestor
TCS,2014-03,1,-1,-1,Reinvestor
TCS,2015-03,1,-1,-1,Reinvestor
TCS,2016-03,1,-1,-1,Reinvestor
TCS,2017-03,1,-1,-1,Reinvestor
TCS,2018-03,1,1,-1,Liquidating Assets
TCS,2019-03,1,1,-1,Liquidating Assets
TCS,2020-03,1,1,-1,Liquidating Assets
TCS,2021-03,1,-1,-1,Shareholder Returns
TCS,2022-03,1,-1,-1,Shareholder Returns
TCS,2023-03,1,1,-1,Liquidating Assets
TCS,2024-03,1,1,-1,Liquidating Assets
TECHM,2013-03,1,-1,1,Cash Accumulator
TECHM,2014-03,1,1,-1,Liquidating Assets
TECHM,2015-03,1,-1,-1,Reinvestor
TECHM,2016-03,1,-1,-1,Shareholder Returns
TECHM,2017-03,1,-1,-1,Shareholder Returns
TECHM,2018-03,1,-1,-1,Reinvestor
TECHM,2019-03,1,-1,-1,Shareholder Returns
TECHM,2020-03,1,1,-1,Liquidating Assets
TECHM,2021-03,1,-1,-1,Shareholder Returns
TECHM,2022-03,1,1,-1,Liquidating Assets
TECHM,2023-03,1,-1,-1,Shareholder Returns
TECHM,2024-03,1,-1,-1,Shareholder Returns
TITAN,2013-03,1,-1,-1,Reinvestor
TITAN,2014-03,-1,-1,1,Growth Funded by Debt
TITAN,2015-03,1,-1,-1,Reinvestor
TITAN,2016-03,1,-1,-1,Reinvestor
TITAN,2017-03,1,-1,-1,Shareholder Returns
TITAN,2018-03,-1,1,-1,Mixed
TITAN,2019-03,1,-1,-1,Reinvestor
TITAN,2020-03,-1,1,-1,Mixed
TITAN,2021-03,1,-1,-1,Shareholder Returns
TITAN,2022-03,-1,1,-1,Mixed
TITAN,2023-03,1,-1,1,Cash Accumulator
TITAN,2024-03,1,-1,-1,Reinvestor
TORNTPHARM,2013-03,1,-1,1,Cash Accumulator
TORNTPHARM,2014-03,1,-1,1,Cash Accumulator
TORNTPHARM,2015-03,1,-1,1,Cash Accumulator
TORNTPHARM,2016-03,1,-1,-1,Shareholder Returns
TORNTPHARM,2017-03,1,-1,-1,Shareholder Returns
TORNTPHARM,2018-03,1,-1,1,Cash Accumulator
TORNTPHARM,2019-03,1,-1,-1,Shareholder Returns
TORNTPHARM,2020-03,1,1,-1,Liquidating Assets
TORNTPHARM,2021-03,1,-1,-1,Shareholder Returns
TORNTPHARM,2022-03,1,-1,-1,Shareholder Returns
TORNTPHARM,2023-03,1,-1,1,Cash Accumulator
TORNTPHARM,2024-03,1,-1,-1,Shareholder Returns
TRENT,2013-03,1,-1,1,Cash Accumulator
TRENT,2014-03,-1,-1,-1,Pre-Revenue
TRENT,2015-03,-1,-1,1,Growth Funded by Debt
TRENT,2016-03,1,-1,-1,Shareholder Returns
TRENT,2017-03,1,-1,-1,Shareholder Returns
TRENT,2018-03,1,-1,-1,Reinvestor
TRENT,2019-03,1,-1,1,Cash Accumulator
TRENT,2020-03,1,-1,1,Cash Accumulator
TRENT,2021-03,1,1,-1,Liquidating Assets
TRENT,2022-03,1,1,-1,Liquidating Assets
TRENT,2023-03,1,-1,-1,Shareholder Returns
TRENT,2024-03,1,-1,-1,Reinvestor
TVSMOTOR,2013-03,1,-1,-1,Shareholder Returns
TVSMOTOR,2014-03,1,-1,-1,Shareholder Returns
TVSMOTOR,2015-03,1,-1,1,Cash Accumulator
TVSMOTOR,2016-03,1,-1,-1,Shareholder Returns
TVSMOTOR,2017-03,1,-1,-1,Shareholder Returns
TVSMOTOR,2018-03,1,-1,1,Cash Accumulator
TVSMOTOR,2019-03,-1,-1,1,Growth Funded by Debt
TVSMOTOR,2020-03,1,-1,1,Cash Accumulator
TVSMOTOR,2021-03,1,-1,1,Cash Accumulator
TVSMOTOR,2022-03,-1,-1,1,Growth Funded by Debt
TVSMOTOR,2023-03,-1,-1,1,Growth Funded by Debt
TVSMOTOR,2024-03,-1,-1,1,Growth Funded by Debt
